date_generated,congress,chamber,party_code,party_name,n_members,median_dim1,median_dim2,mean_dim1,mean_dim2,all_parties_median_dim1,all_parties_median_dim2,all_parties_mean_dim1,all_parties_mean_dim2,all_parties_n_members
2017-01-15 03:29:35,103,House,200,Republican Party,180,0.377,-0.143,0.371,-0.183,-0.163,-0.08,-0.047,-0.035,442
2017-01-15 03:29:35,103,House,328,Independent,1,-0.508,-0.308,-0.508,-0.308,-0.163,-0.08,-0.047,-0.035,442
2017-01-15 03:29:35,103,House,100,Democratic Party,261,-0.336,-0.002,-0.333,0.069,-0.163,-0.08,-0.047,-0.035,442
2017-01-15 03:29:35,103,Senate,200,Republican Party,45,0.341,-0.275,0.337,-0.268,-0.143,-0.113,-0.017,-0.077,102
2017-01-15 03:29:35,103,Senate,100,Democratic Party,57,-0.309,-0.012,-0.296,0.075,-0.143,-0.113,-0.017,-0.077,102
2017-01-15 03:29:35,103,President,100,Democratic Party,1,-0.438,0.033,-0.438,0.033,-0.438,0.033,-0.438,0.033,1
2017-01-15 03:29:35,104,House,200,Republican Party,236,0.385,-0.092,0.397,-0.119,0.176,-0.059,0.041,-0.036,445
2017-01-15 03:29:35,104,House,328,Independent,1,-0.508,-0.308,-0.508,-0.308,0.176,-0.059,0.041,-0.036,445
2017-01-15 03:29:35,104,House,100,Democratic Party,208,-0.383,-0.004,-0.361,0.06,0.176,-0.059,0.041,-0.036,445
2017-01-15 03:29:35,104,Senate,200,Republican Party,55,0.356,-0.234,0.35,-0.234,0.084,-0.169,0.047,-0.12,103
2017-01-15 03:29:35,104,Senate,100,Democratic Party,48,-0.308,-0.049,-0.301,0.01,0.084,-0.169,0.047,-0.12,103
2017-01-15 03:29:35,104,President,100,Democratic Party,1,-0.438,0.033,-0.438,0.033,-0.438,0.033,-0.438,0.033,1
2017-01-15 03:29:35,105,House,200,Republican Party,231,0.39,-0.053,0.402,-0.074,0.155,-0.039,0.029,-0.022,444
2017-01-15 03:29:35,105,House,328,Independent,1,-0.508,-0.308,-0.508,-0.308,0.155,-0.039,0.029,-0.022,444
2017-01-15 03:29:35,105,House,100,Democratic Party,212,-0.384,-0.029,-0.375,0.036,0.155,-0.039,0.029,-0.022,444
2017-01-15 03:29:35,105,Senate,200,Republican Party,55,0.381,-0.181,0.373,-0.181,0.143,-0.128,0.065,-0.122,100
2017-01-15 03:29:35,105,Senate,100,Democratic Party,45,-0.308,-0.067,-0.311,-0.05,0.143,-0.128,0.065,-0.122,100
2017-01-15 03:29:35,105,President,100,Democratic Party,1,-0.438,0.033,-0.438,0.033,-0.438,0.033,-0.438,0.033,1
2017-01-15 03:29:35,106,House,200,Republican Party,225,0.39,-0.027,0.404,-0.058,0.135,-0.026,0.026,-0.008,440
2017-01-15 03:29:35,106,House,328,Independent,2,0.037,0.117,0.037,0.117,0.135,-0.026,0.026,-0.008,440
2017-01-15 03:29:35,106,House,100,Democratic Party,213,-0.384,-0.026,-0.373,0.043,0.135,-0.026,0.026,-0.008,440
2017-01-15 03:29:35,106,Senate,200,Republican Party,56,0.373,-0.188,0.363,-0.222,0.126,-0.13,0.066,-0.151,102
2017-01-15 03:29:35,106,Senate,100,Democratic Party,46,-0.302,-0.086,-0.295,-0.064,0.126,-0.13,0.066,-0.151,102
2017-01-15 03:29:35,106,President,100,Democratic Party,1,-0.438,0.033,-0.438,0.033,-0.438,0.033,-0.438,0.033,1
2017-01-15 03:29:35,107,House,200,Republican Party,228,0.403,0.005,0.41,-0.03,0.155,-0.007,0.029,0.004,444
2017-01-15 03:29:35,107,House,328,Independent,2,0.037,0.117,0.037,0.117,0.155,-0.007,0.029,0.004,444
2017-01-15 03:29:35,107,House,100,Democratic Party,214,-0.385,-0.033,-0.377,0.039,0.155,-0.007,0.029,0.004,444
2017-01-15 03:29:35,107,Senate,200,Republican Party,50,0.382,-0.13,0.368,-0.199,0.003,-0.121,0.034,-0.125,101
2017-01-15 03:29:35,107,Senate,328,Independent,1,-0.277,-0.603,-0.277,-0.603,0.003,-0.121,0.034,-0.125,101
2017-01-15 03:29:35,107,Senate,100,Democratic Party,50,-0.305,-0.079,-0.294,-0.041,0.003,-0.121,0.034,-0.125,101
2017-01-15 03:29:35,107,President,200,Republican Party,1,0.693,-0.539,0.693,-0.539,0.693,-0.539,0.693,-0.539,1
2017-01-15 03:29:35,108,House,200,Republican Party,231,0.402,0.02,0.417,-0.011,0.211,0.002,0.04,0.016,440
2017-01-15 03:29:35,108,House,328,Independent,1,-0.508,-0.308,-0.508,-0.308,0.211,0.002,0.04,0.016,440
2017-01-15 03:29:35,108,House,100,Democratic Party,208,-0.384,-0.036,-0.377,0.047,0.211,0.002,0.04,0.016,440
2017-01-15 03:29:35,108,Senate,200,Republican Party,51,0.364,-0.128,0.358,-0.19,0.08,-0.127,0.04,-0.122,100
2017-01-15 03:29:35,108,Senate,328,Independent,1,-0.277,-0.603,-0.277,-0.603,0.08,-0.127,0.04,-0.122,100
2017-01-15 03:29:35,108,Senate,100,Democratic Party,48,-0.308,-0.079,-0.291,-0.04,0.08,-0.127,0.04,-0.122,100
2017-01-15 03:29:35,108,President,200,Republican Party,1,0.693,-0.539,0.693,-0.539,0.693,-0.539,0.693,-0.539,1
2017-01-15 03:29:35,109,House,200,Republican Party,235,0.409,0.022,0.423,-0.003,0.229,0.001,0.046,0.012,439
2017-01-15 03:29:35,109,House,328,Independent,1,-0.508,-0.308,-0.508,-0.308,0.229,0.001,0.046,0.012,439
2017-01-15 03:29:35,109,House,100,Democratic Party,203,-0.392,-0.04,-0.387,0.031,0.229,0.001,0.046,0.012,439
2017-01-15 03:29:35,109,Senate,200,Republican Party,55,0.382,-0.121,0.378,-0.167,0.185,-0.128,0.066,-0.141,101
2017-01-15 03:29:35,109,Senate,328,Independent,1,-0.277,-0.603,-0.277,-0.603,0.185,-0.128,0.066,-0.141,101
2017-01-15 03:29:35,109,Senate,100,Democratic Party,45,-0.319,-0.136,-0.307,-0.098,0.185,-0.128,0.066,-0.141,101
2017-01-15 03:29:35,109,President,200,Republican Party,1,0.693,-0.539,0.693,-0.539,0.693,-0.539,0.693,-0.539,1
2017-01-15 03:29:35,110,House,200,Republican Party,206,0.426,0.054,0.44,0.026,-0.151,0.021,0.004,0.037,448
2017-01-15 03:29:35,110,House,100,Democratic Party,242,-0.377,-0.006,-0.367,0.047,-0.151,0.021,0.004,0.037,448
2017-01-15 03:29:35,110,Senate,200,Republican Party,51,0.404,-0.11,0.391,-0.144,0.019,-0.123,0.046,-0.116,102
2017-01-15 03:29:35,110,Senate,328,Independent,1,-0.508,-0.308,-0.508,-0.308,0.019,-0.123,0.046,-0.116,102
2017-01-15 03:29:35,110,Senate,100,Democratic Party,50,-0.31,-0.132,-0.296,-0.083,0.019,-0.123,0.046,-0.116,102
2017-01-15 03:29:35,110,President,200,Republican Party,1,0.693,-0.539,0.693,-0.539,0.693,-0.539,0.693,-0.539,1
2017-01-15 03:29:35,111,House,200,Republican Party,183,0.44,0.055,0.457,0.028,-0.184,0.015,-0.018,0.036,446
2017-01-15 03:29:35,111,House,100,Democratic Party,263,-0.349,-0.005,-0.348,0.041,-0.184,0.015,-0.018,0.036,446
2017-01-15 03:29:35,111,Senate,200,Republican Party,44,0.404,-0.065,0.398,-0.118,-0.203,-0.07,-0.03,-0.089,111
2017-01-15 03:29:35,111,Senate,328,Independent,1,-0.508,-0.308,-0.508,-0.308,-0.203,-0.07,-0.03,-0.089,111
2017-01-15 03:29:35,111,Senate,100,Democratic Party,66,-0.31,-0.088,-0.308,-0.066,-0.203,-0.07,-0.03,-0.089,111
2017-01-15 03:29:35,111,President,100,Democratic Party,1,-0.354,-0.203,-0.354,-0.203,-0.354,-0.203,-0.354,-0.203,1
2017-01-15 03:29:35,112,House,200,Republican Party,245,0.468,0.052,0.468,0.031,0.269,0.001,0.081,0.002,445
2017-01-15 03:29:35,112,House,100,Democratic Party,200,-0.401,-0.073,-0.393,-0.033,0.269,0.001,0.081,0.002,445
2017-01-15 03:29:35,112,Senate,200,Republican Party,48,0.41,-0.065,0.443,-0.088,-0.156,-0.099,0.048,-0.078,102
2017-01-15 03:29:35,112,Senate,328,Independent,1,-0.508,-0.308,-0.508,-0.308,-0.156,-0.099,0.048,-0.078,102
2017-01-15 03:29:35,112,Senate,100,Democratic Party,53,-0.306,-0.113,-0.299,-0.063,-0.156,-0.099,0.048,-0.078,102
2017-01-15 03:29:35,112,President,100,Democratic Party,1,-0.354,-0.203,-0.354,-0.203,-0.354,-0.203,-0.354,-0.203,1
2017-01-15 03:29:35,113,House,200,Republican Party,240,0.491,0.076,0.484,0.042,0.261,0.001,0.085,-0.009,444
2017-01-15 03:29:35,113,House,100,Democratic Party,204,-0.396,-0.081,-0.384,-0.069,0.261,0.001,0.085,-0.009,444
2017-01-15 03:29:35,113,Senate,200,Republican Party,46,0.419,-0.015,0.473,-0.048,-0.192,-0.096,0.025,-0.069,105
2017-01-15 03:29:35,113,Senate,328,Independent,2,-0.338,-0.301,-0.338,-0.301,-0.192,-0.096,0.025,-0.069,105
2017-01-15 03:29:35,113,Senate,100,Democratic Party,57,-0.326,-0.123,-0.324,-0.078,-0.192,-0.096,0.025,-0.069,105
2017-01-15 03:29:35,113,President,100,Democratic Party,1,-0.354,-0.203,-0.354,-0.203,-0.354,-0.203,-0.354,-0.203,1
2017-01-15 03:29:35,114,House,200,Republican Party,251,0.491,0.072,0.482,0.044,0.293,0.001,0.105,-0.009,441
2017-01-15 03:29:35,114,House,100,Democratic Party,190,-0.399,-0.084,-0.393,-0.078,0.293,0.001,0.105,-0.009,441
2017-01-15 03:29:35,114,Senate,200,Republican Party,54,0.454,-0.018,0.483,-0.065,0.28,-0.113,0.109,-0.097,100
2017-01-15 03:29:35,114,Senate,328,Independent,2,-0.338,-0.301,-0.338,-0.301,0.28,-0.113,0.109,-0.097,100
2017-01-15 03:29:35,114,Senate,100,Democratic Party,44,-0.319,-0.159,-0.33,-0.126,0.28,-0.113,0.109,-0.097,100
2017-01-15 03:29:35,114,President,100,Democratic Party,1,-0.354,-0.199,-0.354,-0.199,-0.354,-0.199,-0.354,-0.199,1
2017-01-15 03:29:35,115,House,200,Republican Party,241,0.466,0.12,0.48,0.063,0.278,0.017,0.09,0.009,435
2017-01-15 03:29:35,115,House,100,Democratic Party,194,-0.397,-0.076,-0.394,-0.058,0.278,0.017,0.09,0.009,435
2017-01-15 03:29:35,115,Senate,200,Republican Party,52,0.458,-0.015,0.502,-0.045,0.232,-0.11,0.106,-0.095,100
2017-01-15 03:29:35,115,Senate,328,Independent,2,-0.338,-0.301,-0.338,-0.301,0.232,-0.11,0.106,-0.095,100
2017-01-15 03:29:35,115,Senate,100,Democratic Party,46,-0.308,-0.171,-0.323,-0.142,0.232,-0.11,0.106,-0.095,100
