id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RS1110527,111,Senate,527,2010-05-05,,96,1,"A bill to amend the Internal Revenue Code of 1986 to extend certain expiring provisions, and for other purposes.",Banking and Finance,,Regulation General Interest,,Government Management,,,0.0,0.0,0.0,0.0
RS1110528,111,Senate,528,2010-05-05,,93,5,"Approving the renewal of import restrictions contained in the Burmese Freedom and Democracy Act of 2003, and for other purposes.",Banking and Finance,,Regulation General Interest,,Government Management,19.857312506977408,-14.307401754772547,0.684,-0.725,0.206,-0.06
RS1110529,111,Senate,529,2010-05-06,,98,0,A resolution recognizing and honoring the 20th anniversary of the enactment of the Americans with Disabilities Act of 1990.,Banking and Finance,,Regulation General Interest,,Government Management,,,0.0,0.0,0.0,0.0
RS1110530,111,Senate,530,2010-05-06,,38,62,"To establish the Small Business Lending Fund Program, and for other purposes.",Banking and Finance,,Regulation General Interest,,Government Management,7.048216152387846,-1.056400209067439,0.112,-0.267,-0.34,0.279
RS1110531,111,Senate,531,2010-05-06,,61,33,"An act making supplemental appropriations for the fiscal year ending September 30, 2010, and for other purposes.",,,Internal Organization,,Miscellaneous Policy,22.29853784851832,-3.80488709958292,0.214,0.967,0.32,-0.083
RS1110532,111,Senate,532,2010-05-06,,35,59,"Craig Becker, of Illinois, to be a Member of the National Labor Relations Board for the term of five years expiring December 16, 2014",Banking and Finance,,Regulation General Interest,,Government Management,9.701662233286802,-1.5206255317214215,0.256,0.963,-0.156,0.093
RS1110533,111,Senate,533,2010-05-06,,33,61,"A bill to amend the Federal Election Campaign Act of 1971 to prohibit foreign influence in Federal elections, to prohibit government contractors from making expenditures with respect to such elections, and to establish additional disclosure requirements with respect to spending in such elections, and for other purposes.",Banking and Finance,,Regulation General Interest,,Government Management,35.28046785220258,10.583262227069584,-0.304,-0.142,0.122,-0.02
RS1110534,111,Senate,534,2010-05-11,,96,0,In the nature of a substitute.,Banking and Finance,,Regulation General Interest,,Government Management,,,0.0,0.0,0.0,0.0
RS1110535,111,Senate,535,2010-05-11,,37,62,"An act to create the Small Business Lending Fund Program to direct the Secretary of the Treasury to make capital investments in eligible institutions in order to increase the availability of credit for small businesses, to amend the Internal Revenue Code of 1986 to provide tax incentives for small business job creation, and for other purposes",Banking and Finance,,Regulation General Interest,,Government Management,-28.918416272297197,4.952823029304716,0.137,0.991,-0.13,-0.026
RS1110536,111,Senate,536,2010-05-11,,63,36,In the nature of a substitute.,Banking and Finance,,Regulation General Interest,,Government Management,5.245039878025499,-1.279181629136633,0.417,0.908,0.779,-0.859
RS1110537,111,Senate,537,2010-05-11,,43,56,"An act to modernize the air traffic control system, improve the safety, reliability, and availability of transportation by air in the United States, provide for modernization of the air traffic control system, reauthorize the Federal Aviation Administration, and for other purposes.",Banking and Finance,,Regulation General Interest,,Government Management,2.977123819989845,-0.008709161580314803,-0.031,-0.101,-0.576,1.119
RS1110538,111,Senate,538,2010-05-12,,63,36,In the nature of a substitute.,Banking and Finance,,Regulation General Interest,,Government Management,244.4920648476036,-54.964714590710805,0.225,0.046,0.465,-0.011
RS1110539,111,Senate,539,2010-05-12,,42,57,"An act to modernize the air traffic control system, improve the safety, reliability, and availability of transportation by air in the United States, provide for modernization of the air traffic control system, reauthorize the Federal Aviation Administration, and for other purposes.",Banking and Finance,,Regulation General Interest,,Government Management,16.330399777297238,-0.4437664075718939,-0.034,-0.999,-0.24,0.085
RS1110540,111,Senate,540,2010-05-12,,91,8,"An act to modernize the air traffic control system, improve the safety, reliability, and availability of transportation by air in the United States, provide for modernization of the air traffic control system, reauthorize the Federal Aviation Administration, and for other purposes.",Banking and Finance,,Regulation General Interest,,Government Management,-246.5294987213336,-115.88239389774812,-0.471,0.233,-0.341,-0.008
RS1110541,111,Senate,541,2010-05-12,,39,59,"An act to modernize the air traffic control system, improve the safety, reliability, and availability of transportation by air in the United States, provide for modernization of the air traffic control system, reauthorize the Federal Aviation Administration, and for other purposes.",Banking and Finance,,Regulation General Interest,,Government Management,7.0850119867128125,-1.0417562346314198,0.103,-0.312,-0.343,0.28
RS1110542,111,Senate,542,2010-05-12,,98,1,"Elena Kagan, of Massachusetts, to be an Associate Justice of the Supreme Court of the United States",Banking and Finance,,Regulation General Interest,Defense Policy Resolutions,Government Management,,,0.0,0.0,0.0,0.0
RS1110543,111,Senate,543,2010-05-13,,64,35,"A bill making appropriations for the Departments of Commerce and Justice, and Science, and Related Agencies for the fiscal year ending September 30, 2010, and for other purposes.",Banking and Finance,,Regulation General Interest,,Government Management,6.544694208993577,-1.3263298502749468,0.164,-0.253,0.129,-0.114
RS1110544,111,Senate,544,2010-05-13,,61,38,"Jane Branstetter Stranch, of Tennessee, to be United States Circuit Judge for the Sixth Circuit",Banking and Finance,,Regulation General Interest,,Government Management,-537.8825426647278,-116.08386413025175,-0.214,-0.977,-0.186,-0.002
RS1110545,111,Senate,545,2010-05-13,,42,58,"To repeal the expansion of information reporting requirements for payments of $600 or more to corporations, and for other purposes.",Banking and Finance,,Regulation General Interest,,Government Management,2.782266079575216,-0.13474975153316832,-0.031,-0.221,-0.584,1.214
RS1110546,111,Senate,546,2010-05-13,,64,33,"To exempt certain amounts subject to other information reporting from the information reporting provisions of the Patient Protection and Affordable Care Act, and for other purposes.",Banking and Finance,,Regulation General Interest,,Government Management,3.586780312843063,-0.9354379543688249,-0.018,-1.0,0.08,-0.129
RS1110547,111,Senate,547,2010-05-13,,40,55,In the nature of a substitute.,Banking and Finance,,Regulation General Interest,,Government Management,-22.396390474715272,0.3230989332920276,0.028,-0.304,-0.364,-0.094
RS1110548,111,Senate,548,2010-05-17,,47,46,"An act to create the Small Business Lending Fund Program to direct the Secretary of the Treasury to make capital investments in eligible institutions in order to increase the availability of credit for small businesses, to amend the Internal Revenue Code of 1986 to provide tax incentives for small business job creation, and for other purposes",Banking and Finance,,Regulation General Interest,,Government Management,8.86661573811403,1.2017271200499118,-0.122,0.12,-0.348,0.227
RS1110549,111,Senate,549,2010-05-17,,94,0,"An act to create the Small Business Lending Fund Program to direct the Secretary of the Treasury to make capital investments in eligible institutions in order to increase the availability of credit for small businesses, to amend the Internal Revenue Code of 1986 to provide tax incentives for small business job creation, and for other purposes",Banking and Finance,,Regulation General Interest,,Government Management,,,0.0,0.0,0.0,0.0
RS1110550,111,Senate,550,2010-05-18,,47,50,"An act to create the Small Business Lending Fund Program to direct the Secretary of the Treasury to make capital investments in eligible institutions in order to increase the availability of credit for small businesses, to amend the Internal Revenue Code of 1986 to provide tax incentives for small business job creation, and for other purposes",Banking and Finance,,Regulation General Interest,,Government Management,4.2400650885733056,0.45841204138606145,-0.185,-0.326,-0.434,0.592
RS1110551,111,Senate,551,2010-05-18,,43,55,"An act to create the Small Business Lending Fund Program to direct the Secretary of the Treasury to make capital investments in eligible institutions in order to increase the availability of credit for small businesses, to amend the Internal Revenue Code of 1986 to provide tax incentives for small business job creation, and for other purposes",Banking and Finance,,Regulation General Interest,,Government Management,-6.469568768610078,-0.2651479255210822,-0.028,-0.084,-0.349,-0.312
RS1110552,111,Senate,552,2010-05-18,,80,18,"An original bill to authorize appropriations for fiscal year 2011 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Banking and Finance,,Regulation General Interest,,Government Management,-5.901717606591265,-2.455490477849689,-0.402,-0.083,-0.25,-0.245
RS1110553,111,Senate,553,2010-05-18,,57,38,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Mediation Board relating to representation election procedures.",Banking and Finance,,Regulation General Interest,,Government Management,-6.739248313891868,-1.4477636492895085,-0.208,-0.046,-0.134,-0.115
RS1110554,111,Senate,554,2010-05-18,,75,21,In the nature of a substitute.,Banking and Finance,,Regulation General Interest,,Government Management,22.845548855114785,8.240934234406668,-0.363,-0.052,-0.237,0.06
RS1110555,111,Senate,555,2010-05-19,,57,42,"A bill to amend the Federal Election Campaign Act of 1971 to prohibit foreign influence in Federal elections, to prohibit government contractors from making expenditures with respect to such elections, and to establish additional disclosure requirements with respect to spending in such elections, and for other purposes.",Banking and Finance,,Regulation General Interest,,Government Management,8.248321004939314,-0.40928844662235353,0.126,0.63,0.251,-0.176
RS1110556,111,Senate,556,2010-05-19,,35,60,A bill to amend the Internal Revenue Code of 1986 to create American jobs and to prevent the offshoring of such jobs overseas.,Banking and Finance,,Regulation General Interest,,Government Management,154.2315534522517,35.755415061279145,-0.235,-0.489,0.16,-0.006
RS1110557,111,Senate,557,2010-05-20,,60,40,A bill to amend the Internal Revenue Code of 1986 to create American jobs and to prevent the offshoring of such jobs overseas.,Banking and Finance,,Regulation General Interest,,Government Management,5.388342880103983,-0.7331629785924427,0.312,0.948,0.368,-0.395
RS1110558,111,Senate,558,2010-05-20,,60,39,"Making continuing appropriations for fiscal year 2011, and for other purposes.",Banking and Finance,,Regulation General Interest,,Government Management,4.558826211895548,-0.8220304391559948,0.383,0.924,0.696,-0.883
RS1110559,111,Senate,559,2010-05-20,,60,39,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule relating to status as a grandfathered health plan under the Patient Protection and Affordable Care Act.",Banking and Finance,,Regulation General Interest,,Government Management,4.6789347676525805,-0.8389584074050229,0.377,0.925,0.36,-0.445
RS1110560,111,Senate,560,2010-05-24,,60,30,To reduce spending other than national security spending by 5 percent.,Banking and Finance,,Regulation General Interest,,Government Management,39.582082272706785,10.942415966812712,-0.267,0.374,-0.219,0.032
RS1110561,111,Senate,561,2010-05-24,,87,4,"To extend funding at the level provided until February 4, 2011.",Banking and Finance,,Regulation General Interest,,Government Management,-4.0485782781216075,-2.7205912966691104,-0.815,0.579,-0.336,-0.48
RS1110562,111,Senate,562,2010-05-27,,51,46,"Making continuing appropriations for fiscal year 2011, and for other purposes.",Immigration/Naturalization,,Budget Special Interest,,Government Management,-6.982739538920542,-1.1985468010415,-0.258,0.603,-0.297,-0.246
RS1110563,111,Senate,563,2010-05-27,,54,44,,Immigration/Naturalization,,Budget Special Interest,,Government Management,10.878119281703507,2.104255323635968,-0.162,0.342,-0.363,0.193
RS1110564,111,Senate,564,2010-05-27,,54,43,"A bill to amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.",Immigration/Naturalization,,Budget Special Interest,,Government Management,13.543158925038563,2.75471810285779,-0.202,0.019,-0.377,0.161
RS1110565,111,Senate,565,2010-05-27,,18,80,"A bill making appropriations for the Departments of Commerce and Justice, and Science, and Related Agencies for the fiscal year ending September 30, 2010, and for other purposes.",,,Defense Policy Budget,,Foreign and Defense Policy,-4.67893476765258,-2.033436863343473,-0.416,-0.087,0.216,0.267
RS1110566,111,Senate,566,2010-05-27,,53,45,"A bill to amend the Federal Food, Drug, and Cosmetic Act with respect to the safety of the food supply.",,,Budget Special Interest,,Government Management,-17.744115615623137,-1.7056674459466907,-0.099,0.051,0.316,0.103
RS1110567,111,Senate,567,2010-05-27,,50,47,"A bill to amend the Federal Food, Drug, and Cosmetic Act with respect to the safety of the food supply.",,,Budget Special Interest,Internal Organization,Government Management,-6.724679339510379,-0.7901355587597766,-0.123,0.037,0.293,0.252
RS1110568,111,Senate,568,2010-05-27,,69,29,In the nature of a substitute.,,,Budget Special Interest,,Government Management,4.444603880274248,-1.4433998180743615,0.417,0.41,0.312,-0.406
RS1110569,111,Senate,569,2010-05-27,,45,52,"To repeal the expansion of information reporting requirements for payments of $600 or more to corporations, and for other purposes.",Immigration/Naturalization,,Budget Special Interest,,Government Management,-4.964606724203623,-0.4691685379362899,-0.08,-0.072,-0.297,-0.346
RS1110570,111,Senate,570,2010-05-27,,60,37,"To repeal the expansion of information reporting requirements for payments of $600 or more to corporations, and for other purposes.",Pollution and Environmental Protection,,Budget Special Interest,Regulation Special Interest,Government Management,-6.885337207689808,-1.7921876739993503,-0.26,-0.002,-0.35,-0.294
RS1110571,111,Senate,571,2010-05-27,,60,35,"To establish an earmark moratorium for fiscal years 2011, 2012, and 2013.",Military Pensions/Veterans Benefits,,Budget Special Interest,Defense Policy Budget,Government Management,-18.20159141844588,2.1195543675892505,0.097,0.354,0.214,0.068
RS1110572,111,Senate,572,2010-05-27,,37,58,"In the nature of a substitute, to modernize Federal food safety efforts without placing unnecessary burdens on food producers, increasing food prices, or saddling taxpayers with additional debt.",Military Pensions/Veterans Benefits,,Budget Special Interest,Defense Policy Budget,Government Management,-4.093545252486037,0.06338449475527852,-0.199,0.878,-0.264,-0.373
RS1110573,111,Senate,573,2010-05-27,,68,28,"A bill to amend the Federal Food, Drug, and Cosmetic Act with respect to the safety of the food supply.",,,Budget Special Interest,,Government Management,4.463207625587422,-1.4415519271775221,0.515,0.857,0.338,-0.438
RS1110574,111,Senate,574,2010-06-07,,91,0,To change the enactment date.,Judiciary,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1110575,111,Senate,575,2010-06-07,,91,0,Of a perfecting nature.,Judiciary,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1110576,111,Senate,576,2010-06-09,,57,42,"A bill to make technical corrections to the laws affecting certain administrative authorities of the United States Capitol Police, and for other purposes.",Tax rates,,Budget Special Interest,,Government Management,2.7757890148347513,-0.13727790758462696,-0.028,-0.215,0.586,-1.221
RS1110577,111,Senate,577,2010-06-09,,55,44,"A resolution impeaching G. Thomas Porteous, Jr., judge of the United States District Court for the Eastern District of Louisiana, for high crimes and misdemeanors.",Tax rates,,Budget Special Interest,,Government Management,8.377263189194615,0.3178138938917454,0.027,0.544,0.323,-0.223
RS1110578,111,Senate,578,2010-06-09,,57,41,"A resolution impeaching G. Thomas Porteous, Jr., judge of the United States District Court for the Eastern District of Louisiana, for high crimes and misdemeanors.",Tax rates,,Budget Special Interest,,Government Management,21.139362295049246,4.903332052451425,-0.232,-0.001,-0.731,0.2
RS1110579,111,Senate,579,2010-06-09,,58,41,"A resolution impeaching G. Thomas Porteous, Jr., judge of the United States District Court for the Eastern District of Louisiana, for high crimes and misdemeanors.",Tax rates,,Budget Special Interest,,Government Management,5.068496615467144,-0.24710954399892715,-0.013,-0.313,0.652,-0.744
RS1110580,111,Senate,580,2010-06-09,,38,61,"A resolution impeaching G. Thomas Porteous, Jr., judge of the United States District Court for the Eastern District of Louisiana, for high crimes and misdemeanors.",Tax rates,,Budget Special Interest,,Government Management,5.890294927352701,1.2915863861843497,-0.259,-0.234,0.221,-0.217
RS1110581,111,Senate,581,2010-06-10,,47,54,"A resolution impeaching G. Thomas Porteous, Jr., judge of the United States District Court for the Eastern District of Louisiana, for high crimes and misdemeanors.",Pollution and Environmental Protection,,Regulation General Interest,,Government Management,-7.492498761458819,-0.9888023848156702,-0.093,-0.292,-0.627,-0.484
RS1110582,111,Senate,582,2010-06-15,,96,0,"A resolution impeaching G. Thomas Porteous, Jr., judge of the United States District Court for the Eastern District of Louisiana, for high crimes and misdemeanors.",Judiciary,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1110583,111,Senate,583,2010-06-15,,97,0,A bill to provide collective bargaining rights for public safety officers employed by States or their political subdivisions.,Judiciary,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1110584,111,Senate,584,2010-06-15,,35,61,"A bill to amend the Internal Revenue Code of 1986 to extend certain expiring provisions, and for other purposes.",Tax rates,Energy,Budget Special Interest,,Government Management,-3.951678872811292,-1.0935962139834647,-0.236,-0.161,0.261,0.382
RS1110585,111,Senate,585,2010-06-15,,48,49,A bill to authorize the cancellation of removal and adjustment of status of certain alien students who are long-term United States residents and who entered the United States as children and for other purposes.,Tax rates,Energy,Budget Special Interest,,Government Management,-13.991005206025694,-1.8590285622507747,-0.108,-0.348,-0.254,-0.105
RS1110586,111,Senate,586,2010-06-15,,63,33,"A bill to amend the Public Health Service Act to extend and improve protections and services to individuals directly impacted by the terrorist attack in New York City on September 11, 2001, and for other purposes.",Tax rates,Housing/Housing Programs/Rent Control,Budget Special Interest,,Government Management,-16.472515598143975,3.2334914775267136,0.255,-0.967,0.225,0.079
RS1110587,111,Senate,587,2010-06-16,,45,52,"A bill to make technical corrections to the laws affecting certain administrative authorities of the United States Capitol Police, and for other purposes.",Tax rates,,Budget Special Interest,,Government Management,22.427376073047753,4.510902590682599,-0.201,0.003,0.539,-0.139
RS1110588,111,Senate,588,2010-06-16,,60,37,"An original bill to authorize appropriations for fiscal year 2011 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Tax rates,Housing/Housing Programs/Rent Control,Budget Special Interest,,Government Management,-5.687608781793999,0.467052383293158,-0.093,0.996,0.296,0.301
RS1110589,111,Senate,589,2010-06-16,,45,52,"A bill to amend the Internal Revenue Code of 1986 to extend the funding and expenditure authority of the Airport and Airway Trust Fund, to amend title 49, United States Code, to extend authorizations for the airport improvement program, and for other purposes.",Tax rates,,Budget Special Interest,,Government Management,-4.133683527211251,-0.36237767812596666,-0.317,0.948,-0.238,-0.333
RS1110590,111,Senate,590,2010-06-17,,41,57,"A bill to amend the Internal Revenue Code of 1986 to extend the funding and expenditure authority of the Airport and Airway Trust Fund, to amend title 49, United States Code, to extend authorizations for the airport improvement program, and for other purposes.",Tax rates,,Budget Special Interest,,Government Management,-37.465983559861144,-1.3073094245951402,-0.035,0.004,-0.732,-0.113
RS1110591,111,Senate,591,2010-06-17,,56,40,"A bill to amend the Internal Revenue Code of 1986 to extend the funding and expenditure authority of the Airport and Airway Trust Fund, to amend title 49, United States Code, to extend authorizations for the airport improvement program, and for other purposes.",Tax rates,,Budget Special Interest,,Government Management,11.849902759855116,0.9144425125088439,-0.077,0.002,0.713,-0.348
RS1110592,111,Senate,592,2010-06-21,,90,0,"A bill to amend the Internal Revenue Code of 1986 to extend the funding and expenditure authority of the Airport and Airway Trust Fund, to amend title 49, United States Code, to extend authorizations for the airport improvement program, and for other purposes.",Judiciary,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1110593,111,Senate,593,2010-06-21,,90,0,"A bill to amend the Internal Revenue Code of 1986 to extend the funding and expenditure authority of the Airport and Airway Trust Fund, to amend title 49, United States Code, to extend authorizations for the airport improvement program, and for other purposes.",Judiciary,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1110594,111,Senate,594,2010-06-23,,57,40,"A bill to amend the Internal Revenue Code of 1986 to extend the funding and expenditure authority of the Airport and Airway Trust Fund, to amend title 49, United States Code, to extend authorizations for the airport improvement program, and for other purposes.",Tax rates,,Budget Special Interest,,Government Management,-5.961642739212037,-0.006194497523452774,-0.021,0.119,0.67,0.65
RS1110595,111,Senate,595,2010-06-23,,56,40,"Treaty between the United States of America and the Russian Federation on Measures for the Further Reduction and Limitation of Strategic Offensive Arms, signed in Prague on April 8, 2010, with Protocol",Tax rates,,Budget Special Interest,,Government Management,5.18645509231417,-0.2463051856461992,0.007,-0.21,0.66,-0.736
RS1110596,111,Senate,596,2010-06-24,,99,0,"A bill to amend title 28, United States Code, to clarify and improve certain provisions relating to the removal of litigation against Federal officers or agencies to Federal courts, and for other purposes.",Iran,,Foreign Policy Resolutions,Defense Policy Resolutions,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1110597,111,Senate,597,2010-06-24,,57,41,"A bill to amend the Small Business Act with respect to the Small Business Innovation Research Program and the Small Business Technology Transfer Program, and for other purposes.",Tax rates,,Budget Special Interest,,Government Management,-36.96527993067554,-1.3096459172963462,-0.039,0.132,0.735,0.115
RS1110598,111,Senate,598,2010-06-28,,81,0,"A bill to make technical corrections to the laws affecting certain administrative authorities of the United States Capitol Police, and for other purposes.",Judiciary,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1110599,111,Senate,599,2010-06-29,,66,33,"Ellen Lipton Hollander, of Maryland, to be United States District Judge for the District of Maryland",Tax rates,,Budget Special Interest,,Government Management,-83.05007673200352,23.004871254764975,0.277,-0.0,0.919,0.064
RS1110600,111,Senate,600,2010-06-30,,100,0,"A bill to amend the Small Business Act with respect to the Small Business Innovation Research Program and the Small Business Technology Transfer Program, and for other purposes.",,,Defense Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1110601,111,Senate,601,2010-06-30,,58,38,To amend the preamble to strike language regarding the interrelationship between strategic offensive arms and strategic defensive arms.,Unemployment/Jobs,Housing/Housing Programs/Rent Control,Domestic Social Policy,Budget Special Interest,Social Welfare,-6.013946990585459,0.13151045830538266,0.18,-0.951,0.444,0.427
RS1110602,111,Senate,602,2010-07-12,,87,0,To amend the preamble to the Treaty to acknowledge the interrelationship between non-strategic and strategic offensive arms.,Judiciary,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1110603,111,Senate,603,2010-07-15,,60,38,"Raymond Joseph Lohier, Jr., of New York, to be United States Circuit Judge for the Second Circuit",Banking and Finance,,Regulation General Interest,,Government Management,4.905259181225749,-0.865324860328624,0.366,0.93,0.564,-0.665
RS1110604,111,Senate,604,2010-07-15,,60,39,To increase the number of Type One and Type Two inspections allowed under the Treaty.,Banking and Finance,,Regulation General Interest,,Government Management,6.760552007893607,-1.038362842328614,0.295,0.956,0.436,-0.373
RS1110605,111,Senate,605,2010-07-15,,61,39,To modify the deployed delivery vehicle limits of the Treaty.,Banking and Finance,,Regulation General Interest,,Government Management,6.515795058821393,-1.021285902822882,0.303,0.953,0.445,-0.395
RS1110606,111,Senate,606,2010-07-20,,60,40,To amend the Treaty to require negotiations to address the disparity between tactical nuclear weapon stockpiles.,Unemployment/Jobs,,Domestic Social Policy,Budget Special Interest,Social Welfare,-5.800744267009467,0.17782307227729346,0.031,-0.002,0.68,0.678
RS1110607,111,Senate,607,2010-07-21,,42,56,"A bill making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2010, and for other purposes.",Unemployment/Jobs,,Domestic Social Policy,Budget Special Interest,Social Welfare,-22.04461470809671,-1.6846137913558334,-0.081,0.101,-0.728,-0.191
RS1110608,111,Senate,608,2010-07-21,,49,49,"A bill making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2010, and for other purposes.",Unemployment/Jobs,,Domestic Social Policy,Budget Special Interest,Social Welfare,113.50478386876647,19.45331804155907,-0.171,0.044,-0.471,0.024
RS1110609,111,Senate,609,2010-07-21,,54,44,"Barbara Milano Keenan, of Virginia, to be United States Circuit Judge for the Fourth Circuit",Unemployment/Jobs,,Domestic Social Policy,Budget Special Interest,Social Welfare,11.305870191562997,2.3925386104197925,-0.211,0.007,-0.735,0.376
RS1110610,111,Senate,610,2010-07-21,,39,59,"Benita Y. Pearson, of Ohio, to be United States District Judge for the Northern District of Ohio",Unemployment/Jobs,,Regulation General Interest,Budget Special Interest,Social Welfare,-3.4587001352538533,0.04355010311083863,0.023,-0.036,-0.601,-1.005
RS1110611,111,Senate,611,2010-07-21,,43,55,"William Joseph Martinez, of Colorado, to be United States District Judge for the District of Colorado",Unemployment/Jobs,Immigration/Naturalization,Domestic Social Policy,Budget Special Interest,Social Welfare,-5.830325861350241,-0.2698340929841401,-0.166,0.698,-0.25,-0.248
RS1110612,111,Senate,612,2010-07-21,,59,39,"Treaty between the United States of America and the Russian Federation on Measures for the Further Reduction and Limitation of Strategic Offensive Arms, signed in Prague on April 8, 2010, with Protocol",Unemployment/Jobs,,Domestic Social Policy,Budget Special Interest,Social Welfare,-5.78368325445944,0.17394313112486434,0.028,0.012,0.679,0.679
RS1110613,111,Senate,613,2010-07-22,,99,1,To amend the Treaty to provide for a clear definition of rail-mobile missiles.,Human Rights,,Foreign Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1110614,111,Senate,614,2010-07-22,,100,0,To provide a condition regarding the return of stolen United States military equipment.,Handicapped,,Domestic Social Policy,Government Organization,Social Welfare,,,0.0,0.0,0.0,0.0
RS1110615,111,Senate,615,2010-07-22,,60,37,To provide an understanding that provisions adopted in the Bilateral Consultative Commission that affect substantive rights or obligations under the Treaty are those that create new rights or obligations for the United States and must therefore be submitted to the Senate for its advice and consent.,,,Budget Special Interest,,Government Management,8.06424128568938,-1.2846470131371788,0.228,0.554,0.343,-0.246
RS1110616,111,Senate,616,2010-07-22,,46,51,To require a certification that the President has negotiated a legally binding side agreement with the Russian Federation that the Russian Federation will not deploy a significant number of nuclear-armed sea-launched cruise missiles during the duration of the New START Treaty.,,,Defense Policy Budget,Budget Special Interest,Foreign and Defense Policy,23.531652456869285,4.4536470159425505,-0.21,-0.488,0.415,-0.102
RS1110617,111,Senate,617,2010-07-27,,58,41,"To provide that the advice and consent of the Senate to ratification of the New START Treaty is subject to an understanding regarding the non-use of covers by the Russian Federation that tend to interfere with Type One inspections and accurate warhead counting, is subject to the United States and the Russian Federation reaching an agreement regarding access and monitoring, and is subject to a certification that the Russian Federation has agreed that it will not deny telemetric exchanges on new ballistic missile systems it deploys during the duration of the Treaty.","Campaign Contributions, Lobbying/House Ethics Campaign Laws",,Regulation Special Interest,,Government Management,16.0614447133975,0.3039770217851975,-0.081,-0.997,0.411,-0.148
RS1110618,111,Senate,618,2010-07-29,,59,42,"Treaty between the United States of America and the Russian Federation on Measures for the Further Reduction and Limitation of Strategic Offensive Arms, signed in Prague on April 8, 2010, with Protocol",,,Budget Special Interest,,Government Management,21.054636408777785,0.3284420937530004,-0.063,-0.998,0.415,-0.114
RS1110619,111,Senate,619,2010-07-29,,70,23,"Mary Helen Murguia, of Arizona, to be United States Circuit Judge for the Ninth Circuit",,,Internal Organization,,Miscellaneous Policy,-18.99236528153573,5.940999703762361,0.262,0.965,0.243,0.074
RS1110620,111,Senate,620,2010-08-02,,95,0,"Rosanna Malouf Peterson, of Washington, to be United States District Judge for the Eastern District of Washington",Welfare,Education,Domestic Social Policy,Budget Special Interest,Social Welfare,,,0.0,0.0,0.0,0.0
RS1110621,111,Senate,621,2010-08-04,,61,38,"Barbara Milano Keenan, of Virginia, to be United States Circuit Judge for the Fourth Circuit",Welfare,Education,Domestic Social Policy,Budget Special Interest,Social Welfare,-28.798753860135967,3.1538566939156363,0.115,-0.158,0.722,0.145
RS1110622,111,Senate,622,2010-08-04,,61,38,In the nature of a substitute.,Welfare,Education,Domestic Social Policy,Budget Special Interest,Social Welfare,-28.798753860135967,3.1538566939156363,0.115,-0.158,0.722,0.145
RS1110623,111,Senate,623,2010-08-05,,42,59,"A bill to provide a temporary extension of certain programs, and for other purposes.",Welfare,Tax rates,Budget General Interest,Domestic Social Policy,Government Management,-4.961831849111286,-0.17005342430467557,-0.051,0.083,-0.646,-0.753
RS1110624,111,Senate,624,2010-08-05,,42,58,"To create additional tax relief for businesses, and for other purposes.",Welfare,Education,Domestic Social Policy,Budget Special Interest,Social Welfare,-4.961831849111286,-0.16905342430467557,-0.051,0.084,-0.646,-0.753
RS1110625,111,Senate,625,2010-08-05,,62,39,To improve the bill.,Welfare,Education,Domestic Social Policy,Budget Special Interest,Social Welfare,-29.820834936113563,3.2628585224614,0.118,-0.256,0.727,0.141
RS1110626,111,Senate,626,2010-08-05,,64,37,"To provide an emergency benefit of $250 to seniors, veterans, and persons with disabilities in 2010 to compensate for the lack of cost-of-living adjustment for such year, to provide an offset using unobligated stimulus funds, and for other purposes.",Judiciary,Supreme Court,Government Organization,,Government Management,-3.760773372136583,0.3256685267367808,-0.17,0.965,0.409,0.629
